id;commune_name;commune_name_fr;daira_name;daira_name_fr;wilaya_code;wilaya_name;wilaya_name_fr;code_commune;Lat;Long;surface_km2
690;عين شرشار;Ain Charchar;عزابة;Azzaba;21;سكيكدة;Skikda;2106;36.7336763;7.2234899;112.12
691;عزابة;Azzaba;عزابة;Azzaba;21;سكيكدة;Skikda;2104;36.73944;7.10528;172.57
692;بوشطاطة;Bouchetata;الحدائق;El Hadaiek;21;سكيكدة;Skikda;2134;36.7938;6.79722;113.5
693;فلفلة;Filfila;سكيكدة;Skikda;21;سكيكدة;Skikda;2130;36.8828035;7.0821162;65.53
694;حمادي كرومة;Hammadi Krouma;سكيكدة;Skikda;21;سكيكدة;Skikda;2137;36.844;6.89262;36.64
695;سكيكدة;Skikda;سكيكدة;Skikda;21;سكيكدة;Skikda;2101;36.87617;6.9;52.22
696;عين زويت;Ain Zouit;الحدائق;El Hadaiek;21;سكيكدة;Skikda;2102;36.89027778;6.7856;107.4
697;جندل سعدي محمد;Djendel Saadi Mohamed;عزابة;Azzaba;21;سكيكدة;Skikda;2105;36.78;7.1709;213.1
698;قنواع;Kanoua;الزيتونة;Zitouna;21;سكيكدة;Skikda;2132;37.0375;6.405556;66.86
699;سيدي علي بن يوب;Sidi Ali Benyoub;سيدي علي بن يوب;Sidi Ali Ben Youb;22;سيدي بلعباس;Sidi Bel Abbès;2246;34.94555556;-0.7194;132.97
700;مولاي سليسن;Moulay Slissen;مولاي سليسن;Moulay Slissen;22;سيدي بلعباس;Sidi Bel Abbès;2218;34.8222;-0.76041;237.43
701;الحصيبة;El Hacaiba;مولاي سليسن;Moulay Slissen;22;سيدي بلعباس;Sidi Bel Abbès;2219;34.7;-0.7667;78.87
702;عين تندمين;Ain Tindamine;مولاي سليسن;Moulay Slissen;22;سيدي بلعباس;Sidi Bel Abbès;2224;34.6897222;-0.720555;93.56
703;تنيرة;Tenira;تنيرة;Tenira;22;سيدي بلعباس;Sidi Bel Abbès;2217;35.0197;-0.52897;161.1
704;وادي سفيون;Oued Sefioun;تنيرة;Tenira;22;سيدي بلعباس;Sidi Bel Abbès;2243;34.996111;-0.0933333;310.9
705;حاسي دحو;Hassi Dahou;تنيرة;Tenira;22;سيدي بلعباس;Sidi Bel Abbès;2252;35.071944;-0.5456;77.37
706;وادي تاوريرة;Oued Taourira;مرين;Merine;22;سيدي بلعباس;Sidi Bel Abbès;2231;34.61972;-0.33889;381.02
707;بن عشيبة شلية;Benachiba Chelia;تنيرة;Tenira;22;سيدي بلعباس;Sidi Bel Abbès;2251;34.9634;-0.6145;91.68
708;سيدي يعقوب;Sidi Yacoub;سيدي لحسن;Sidi Lahcene;22;سيدي بلعباس;Sidi Bel Abbès;2240;35.13583;-0.786111;34.46
709;سيدي لحسن;Sidi Lahcene;سيدي لحسن;Sidi Lahcene;22;سيدي بلعباس;Sidi Bel Abbès;2214;35.1632838;-0.6959152;90.55
710;سيدي خالد;Sidi Khaled;سيدي لحسن;Sidi Lahcene;22;سيدي بلعباس;Sidi Bel Abbès;2227;35.11349;-0.71969;60.84
711;طابية;Tabia;سيدي علي بن يوب;Sidi Ali Ben Youb;22;سيدي بلعباس;Sidi Bel Abbès;2221;35.206;-0.73389;59.74
712;سيدي ابراهيم;Sidi Brahim;عين البرد;Ain El Berd;22;سيدي بلعباس;Sidi Bel Abbès;2203;35.26055556;-0.5675;38.48
713;العمارنة;Amarnas;سيدي لحسن;Sidi Lahcene;22;سيدي بلعباس;Sidi Bel Abbès;2212;35.135556;-0.62278;94.03
714;بوخنفيس;Boukhanefis;سيدي علي بن يوب;Sidi Ali Ben Youb;22;سيدي بلعباس;Sidi Bel Abbès;2207;35.066111;-0.723333;97.31
715;حاسي زهانة;Hassi Zahana;بن باديس;Ben Badis;22;سيدي بلعباس;Sidi Bel Abbès;2220;34.9876;-0.89;69.37
716;شيطوان البلايلة;Chetouane Belaila;بن باديس;Ben Badis;22;سيدي بلعباس;Sidi Bel Abbès;2247;34.95;-0.8364;51.45
717;بن باديس;Ben Badis;بن باديس;Ben Badis;22;سيدي بلعباس;Sidi Bel Abbès;2245;34.95234;-0.91609;87.82
718;بضرابين المقراني;Bedrabine El Mokrani;بن باديس;Ben Badis;22;سيدي بلعباس;Sidi Bel Abbès;2209;35.008889;-0.8503;33.13
719;سفيزف;Sfisef;سفيزف;Sfisef;22;سيدي بلعباس;Sidi Bel Abbès;2229;35.23464;-0.24435;125.19
720;مسيد;M'cid;سفيزف;Sfisef;22;سيدي بلعباس;Sidi Bel Abbès;2226;35.1165888;0.15;134.56
721;بوجبهة البرج;Boudjebaa El Bordj;سفيزف;Sfisef;22;سيدي بلعباس;Sidi Bel Abbès;2238;35.34988;-0.3247;101.42
722;عين أدن;Ain- Adden;سفيزف;Sfisef;22;سيدي بلعباس;Sidi Bel Abbès;2230;35.329444;-0.26139;89.35
723;سيدي حمادوش;Sidi Hamadouche;عين البرد;Ain El Berd;22;سيدي بلعباس;Sidi Bel Abbès;2241;35.1375;-0.548889;127.17
724;سيدي شعيب;Sidi Chaib;مرحوم;Marhoum;22;سيدي بلعباس;Sidi Bel Abbès;2235;34.3411;-0.54861;299.25
725;مكدرة;Makedra;عين البرد;Ain El Berd;22;سيدي بلعباس;Sidi Bel Abbès;2216;35.440833;-0.4314;44.03
726;عين البرد;Ain El Berd;عين البرد;Ain El Berd;22;سيدي بلعباس;Sidi Bel Abbès;2228;35.363949;-0.51278;84.28
727;رجم دموش;Redjem Demouche;راس الماء;Ras El Ma;22;سيدي بلعباس;Sidi Bel Abbès;2250;34.427222;-0.8097222;759.92
728;راس الماء;Ras El Ma;راس الماء;Ras El Ma;22;سيدي بلعباس;Sidi Bel Abbès;2223;34.4973612;-0.8055976;146.71
729;وادي السبع;Oued Sebaa;راس الماء;Ras El Ma;22;سيدي بلعباس;Sidi Bel Abbès;2237;34.5866667;-0.824167;315.14
730;مرحوم;Marhoum;مرحوم;Marhoum;22;سيدي بلعباس;Sidi Bel Abbès;2210;34.446751;-0.195025;1256.65
731;سيدي بلعباس;Sidi Bel-Abbes;سيدي بلعباس;Sidi Bel Abbes;22;سيدي بلعباس;Sidi Bel Abbès;2201;35.2022249;-0.6298922;70.42
732;عين الثريد;Ain Thrid;تسالة;Tessala;22;سيدي بلعباس;Sidi Bel Abbès;2215;35.284722;-0.67583333;122.97
733;السهالة الثورة;Sehala Thaoura;تسالة;Tessala;22;سيدي بلعباس;Sidi Bel Abbès;2239;35.222;-0.8317;57.56
734;تسالة;Tessala;تسالة;Tessala;22;سيدي بلعباس;Sidi Bel Abbès;2202;35.24356;-0.773163;118.76
735;بلعربي;Belarbi;مصطفى بن ابراهيم;Mostefa Ben Brahim;22;سيدي بلعباس;Sidi Bel Abbès;2242;35.15;0.15;107.9
736;مصطفى بن ابراهيم;Mostefa Ben Brahim;مصطفى بن ابراهيم;Mostefa Ben Brahim;22;سيدي بلعباس;Sidi Bel Abbès;2204;35.1925;-0.358;94.11
737;تلموني;Tilmouni;مصطفى بن ابراهيم;Mostefa Ben Brahim;22;سيدي بلعباس;Sidi Bel Abbès;2213;35.083333;-0.5905178;78.45
738;زروالة;Zerouala;مصطفى بن ابراهيم;Mostefa Ben Brahim;22;سيدي بلعباس;Sidi Bel Abbès;2233;35.242222;-0.522;133.28
739;الضاية;Dhaya;تلاغ;Telagh;22;سيدي بلعباس;Sidi Bel Abbès;2232;34.67585;-0.6208;147.57
740;مزاورو;Mezaourou;تلاغ;Telagh;22;سيدي بلعباس;Sidi Bel Abbès;2206;34.8173267;-0.6233189;165.32
741;تغاليمت;Teghalimet;تلاغ;Telagh;22;سيدي بلعباس;Sidi Bel Abbès;2244;34.882777;-0.55;192.42
742;تلاغ;Telagh;تلاغ;Telagh;22;سيدي بلعباس;Sidi Bel Abbès;2205;34.7949589;-0.5722;169.57
743;عين قادة;Ain Kada;سيدي علي بوسيدي;Sidi Ali Boussidi;22;سيدي بلعباس;Sidi Bel Abbès;2225;35.1369491;-0.8558715;27.05
744;لمطار;Lamtar;سيدي علي بوسيدي;Sidi Ali Boussidi;22;سيدي بلعباس;Sidi Bel Abbès;2234;35.070555;-0.798056;55.87
745;سيدي علي بوسيدي;Sidi Ali Boussidi;سيدي علي بوسيدي;Sidi Ali Boussidi;22;سيدي بلعباس;Sidi Bel Abbès;2208;35.1;-0.833333333;50.66
746;سيدي دحو الزاير;Sidi Dahou Zairs;سيدي علي بوسيدي;Sidi Ali Boussidi;22;سيدي بلعباس;Sidi Bel Abbès;2236;35.11714;-0.91001;94.27
747;بئر الحمام;Bir El Hammam;مرحوم;Marhoum;22;سيدي بلعباس;Sidi Bel Abbès;2248;34.418889;-0.49923;1346.62
748;مرين;Merine;مرين;Merine;22;سيدي بلعباس;Sidi Bel Abbès;2222;34.7805884;-0.451;192.3
749;تفسور;Tefessour;مرين;Merine;22;سيدي بلعباس;Sidi Bel Abbès;2211;35.035;-0.1;244.4
750;تاودموت;Taoudmout;مرين;Merine;22;سيدي بلعباس;Sidi Bel Abbès;2249;34.58777778;-0.1103;146.04
751;عنابة;Annaba;عنابة;Annaba;23;عنابة;Annaba;2301;36.9;7.7667;44.87
752;سرايدي;Seraidi;عنابة;Annaba;23;عنابة;Annaba;2308;36.91129;7.666667;131.55
753;برحال;Berrahal;برحال;Berrahal;23;عنابة;Annaba;2302;36.833333;7.45;180.32
754;واد العنب;Oued El Aneb;برحال;Berrahal;23;عنابة;Annaba;2306;36.883333;7.5030669;188.19
755;الحجار;El Hadjar;الحجار;El Hadjar;23;عنابة;Annaba;2303;36.80377;7.737;62.93
756;سيدي عمار;Sidi Amar;الحجار;El Hadjar;23;عنابة;Annaba;2311;36.8175;7.71641;42.47
757;البوني;El Bouni;البوني;El Bouni;23;عنابة;Annaba;2305;36.8535764;7.663889;91.43
758;عين الباردة;Ain El Berda;عين الباردة;Ain El Berda;23;عنابة;Annaba;2309;36.65;7.58333;137.61
759;الشرفة;Cheurfa;عين الباردة;Ain El Berda;23;عنابة;Annaba;2307;36.7236097;7.5788975;97.97
760;العلمة;El Eulma;عين الباردة;Ain El Berda;23;عنابة;Annaba;2304;36.738889;7.6667;161.21
761;التريعات;Treat;برحال;Berrahal;23;عنابة;Annaba;2312;36.89747;7.683333333;125.93
762;شطايبي;Chetaibi;شطايبي;Chetaibi;23;عنابة;Annaba;2310;36.805556;7.38028;127.4
763;نشماية;Nechmaya;قلعة بوصبع;Guelaat Bousbaa;24;قالمة;Guelma;2402;36.611389;7.513333;120.94
764;بوحمدان;Bou Hamdane;حمام دباغ;Hammam Debagh;24;قالمة;Guelma;2412;36.46277;7.116667;160.21
765;حمام دباغ;Hammam Debagh;حمام دباغ;Hammam Debagh;24;قالمة;Guelma;2419;36.461111;7.266667;55.75
766;الركنية;Roknia;حمام دباغ;Hammam Debagh;24;قالمة;Guelma;2428;36.5481;7.22861;200.27
767;الدهوارة;Dahouara;حمام النبايل;Hammam N'bails;24;قالمة;Guelma;2409;36.351667;7.732778;69.05
768;حمام النبايل;Hammam N'bail;حمام النبايل;Hammam N'bails;24;قالمة;Guelma;2422;36.4648323;7.6436;165.05
769;قالمة;Guelma;قالمة;Guelma;24;قالمة;Guelma;2401;36.466;7.4206;44.71
770;بومهرة أحمد;Boumahra Ahmed;قلعة بوصبع;Guelaat Bousbaa;24;قالمة;Guelma;2431;36.458007;7.51389;72.14
771;عين بن بيضاء;Ain Ben Beida;بوشقوف;Bouchegouf;24;قالمة;Guelma;2414;36.61667;7.7;131.1
772;بوشقوف;Bouchegouf;بوشقوف;Bouchegouf;24;قالمة;Guelma;2425;36.4719271;7.72972;194.46
773;مجاز الصفاء;Medjez Sfa;بوشقوف;Bouchegouf;24;قالمة;Guelma;2430;36.43337;7.7824225;141.82
774;وادي فراغة;Oued Ferragha;بوشقوف;Bouchegouf;24;قالمة;Guelma;2406;36.555833;7.713055;79.77
775;بوعاتي محمود;Bouati Mahmoud;هيليوبوليس;Heliopolis;24;قالمة;Guelma;2403;36.583333;7.333333;88.72
776;الفجوج;El Fedjoudj;هيليوبوليس;Heliopolis;24;قالمة;Guelma;2420;36.5048237;7.399722;66.13
777;هيليوبوليس;Heliopolis;هيليوبوليس;Heliopolis;24;قالمة;Guelma;2426;36.50361;7.4447;77.03
778;مجاز عمار;Medjez Amar;عين حساينية;Ain Hessainia;24;قالمة;Guelma;2424;36.4454;7.310556;38.7
779;هواري بومدين;Houari Boumedienne;عين حساينية;Ain Hessainia;24;قالمة;Guelma;2427;36.4154;7.28611;50.07
780;رأس العقبة;Ras El Agba;عين حساينية;Ain Hessainia;24;قالمة;Guelma;2408;36.372949;7.222816;37.74
781;سلاوة عنونة;Sellaoua Announa;عين حساينية;Ain Hessainia;24;قالمة;Guelma;2429;36.386944;7.250556;96.07
782;جبالة الخميسي;Djeballah Khemissi;قلعة بوصبع;Guelaat Bousbaa;24;قالمة;Guelma;2434;36.5667;7.633333;65.81
783;برج صباط;Bordj Sabath;وادي الزناتي;Oued Zenati;24;قالمة;Guelma;2421;36.402899;7.0484999;199.26
784;وادي الزناتي;Oued Zenati;وادي الزناتي;Oued Zenati;24;قالمة;Guelma;2404;36.3153;7.163889;138.11
785;عين رقادة;Ain Regada;وادي الزناتي;Oued Zenati;24;قالمة;Guelma;2432;36.259444;7.0739;118.36
786;عين العربي;Ain Larbi;عين مخلوف;Ain Makhlouf;24;قالمة;Guelma;2423;36.265833;7.3962;167.09
787;عين مخلوف;Ain Makhlouf;عين مخلوف;Ain Makhlouf;24;قالمة;Guelma;2413;36.243333;7.250833;191.82
788;تاملوكة;Tamlouka;عين مخلوف;Ain Makhlouf;24;قالمة;Guelma;2405;36.15;7.14154;317.0
789;عين صندل;Ain Sandel;خزارة;Khezaras;24;قالمة;Guelma;2407;36.24472222;7.5125;91.77
790;بوحشانة;Bou Hachana;خزارة;Khezaras;24;قالمة;Guelma;2417;36.306868;7.5078039;66.42
791;لخزارة;Khezaras;خزارة;Khezaras;24;قالمة;Guelma;2415;36.369444;7.529167;73.26
792;بلخير;Belkheir;قلعة بوصبع;Guelaat Bousbaa;24;قالمة;Guelma;2410;36.4587897;7.479;92.37
793;بني مزلين;Beni Mezline;قلعة بوصبع;Guelaat Bousbaa;24;قالمة;Guelma;2416;36.480833;7.6031;63.49
794;قلعة بوصبع;Guelaat Bou Sbaa;قلعة بوصبع;Guelaat Bousbaa;24;قالمة;Guelma;2418;36.54565;7.47333;36.23
795;وادي الشحم;Oued Cheham;حمام النبايل;Hammam N'bails;24;قالمة;Guelma;2433;36.38333;7.76278;97.46
796;بن جراح;Bendjarah;قالمة;Guelma;24;قالمة;Guelma;2411;36.43222222;7.420833;77.58
797;ديدوش مراد;Didouche Mourad;حامة بوزيان;Hamma Bouziane;25;قسنطينة;Constantine;2505;36.4525;6.63639;114.53
798;حامة بوزيان;Hamma Bouziane;حامة بوزيان;Hamma Bouziane;25;قسنطينة;Constantine;2502;36.41205;6.59603;72.75
799;بني حميدان;Beni Hamidane;زيغود يوسف;Zighoud Youcef;25;قسنطينة;Constantine;2508;36.505561;6.54972221;135.82
800;زيغود يوسف;Zighoud Youcef;زيغود يوسف;Zighoud Youcef;25;قسنطينة;Constantine;2504;36.53307;6.71238;230.2
801;عين السمارة;Ain Smara;الخروب;El Khroub;25;قسنطينة;Constantine;2510;36.2675;6.50147;149.25
802;الخروب;El Khroub;الخروب;El Khroub;25;قسنطينة;Constantine;2506;36.26333;6.69361;261.13
803;أولاد رحمون;Ouled Rahmoun;الخروب;El Khroub;25;قسنطينة;Constantine;2509;36.17148;6.6933;217.81
804;عين عبيد;Ain Abid;عين عبيد;Ain Abid;25;قسنطينة;Constantine;2507;36.2325;6.944046;300.5
805;أبن باديس الهرية;Ben Badis;عين عبيد;Ain Abid;25;قسنطينة;Constantine;2503;36.806388;6.8319511;315.89
806;ابن زياد;Ibn Ziad;ابن زياد;Ibn Ziad;25;قسنطينة;Constantine;2512;36.379167;6.4667;154.07
807;بوجريو مسعود;Messaoud Boudjeriou;ابن زياد;Ibn Ziad;25;قسنطينة;Constantine;2511;36.424444;6.4725;109.54
808;قسنطينة;Constantine;قسنطينة;Constantine;25;قسنطينة;Constantine;2501;36.365;6.642433;183.13
809;أولاد هلال;Ouled Hellal;أولاد عنتر;Ouled Antar;26;المدية;Médéa;2622;35.9370104;2.4980197;210.32
810;العزيزية;El Azizia;العزيزية;El Azizia;26;المدية;Médéa;2636;36.28656;3.49412;48.25
811;مغراوة;Maghraoua;العزيزية;El Azizia;26;المدية;Médéa;2639;36.3512874;3.535277;68.03
812;ميهوب;Mihoub;العزيزية;El Azizia;26;المدية;Médéa;2650;36.3527;3.475833;103.86
813;حناشة;Hannacha;عوامري;Ouamri;26;المدية;Médéa;2660;36.19112;3.52556;56.87
814;عوامري;Ouamri;عوامري;Ouamri;26;المدية;Médéa;2643;36.2333;2.566667;94.36
815;وادي حربيل;Oued Harbil;عوامري;Ouamri;26;المدية;Médéa;2629;36.233333;2.6333;64.58
816;بني سليمان;Beni Slimane;بني سليمان;Beni Slimane;26;المدية;Médéa;2646;36.22703;3.30596;92.97
817;بوعيشون;Bouaichoune;سي المحجوب;Si Mahdjoub;26;المدية;Médéa;2659;36.1625;2.6487087;80.56
818;أولاد بوعشرة;Ouled Bouachra;سي المحجوب;Si Mahdjoub;26;المدية;Médéa;2627;36.160382;2.722206;106.82
819;سي المحجوب;Si Mahdjoub;سي المحجوب;Si Mahdjoub;26;المدية;Médéa;2644;36.160382;2.722206;51.69
820;بوسكن;Bouskene;بني سليمان;Beni Slimane;26;المدية;Médéa;2619;36.191111;3.2361;99.42
821;سيدي الربيع;Sidi Rabie;بني سليمان;Beni Slimane;26;المدية;Médéa;2655;36.14766;3.75;51.58
822;البرواقية;Berrouaghia;البرواقية;Berrouaghia;26;المدية;Médéa;2647;36.13516;2.911;136.54
823;أولاد دايد;Ouled Deid;البرواقية;Berrouaghia;26;المدية;Médéa;2606;36.112778;3.5167;148.88
824;الربعية;Rebaia;البرواقية;Berrouaghia;26;المدية;Médéa;2620;36.02783;3.138055;156.09
825;مجبر;Medjebar;سغوان;Seghouane;26;المدية;Médéa;2662;35.950556;3.46166;84.6
826;ثلاث دوائر;Tletat Ed Douair;سغوان;Seghouane;26;المدية;Médéa;2645;35.9154;2.963;139.16
827;الزبيرية;Zoubiria;سغوان;Seghouane;26;المدية;Médéa;2634;36.066667;2.9;211.58
828;العيساوية;Aissaouia;تابلاط;Tablat;26;المدية;Médéa;2605;36.419167;3.216111;124.4
829;الحوضان;El Haoudane;تابلاط;Tablat;26;المدية;Médéa;2653;36.273611;3.49056;40.9
830;مزغنة;Mezerana;تابلاط;Tablat;26;المدية;Médéa;2611;36.3609993;3.3580828;70.02
831;تابلاط;Tablat;تابلاط;Tablat;26;المدية;Médéa;2652;36.41211257;3.3101;80.14
832;بوغار;Boghar;أولاد عنتر;Ouled Antar;26;المدية;Médéa;2625;35.911389;2.71667;127.65
833;سغوان;Seghouane;سغوان;Seghouane;26;المدية;Médéa;2648;36.19112;2.9;75.91
834;ذراع السمار;Draa Esmar;المدية;Medea;26;المدية;Médéa;2654;36.27354;2.71695;40.2
835;المدية;Medea;المدية;Medea;26;المدية;Médéa;2601;36.2675;2.75;66.71
836;تمسقيدة;Tamesguida;المدية;Medea;26;المدية;Médéa;2615;36.323889;2.6894;98.27
837;بن شكاو;Ben Chicao;وزرة;Ouzera;26;المدية;Médéa;2630;36.1967899;2.8499;61.12
838;الحمدانية;El Hamdania;وزرة;Ouzera;26;المدية;Médéa;2616;36.3369617;2.8776638;143.01
839;وزرة;Ouzera;وزرة;Ouzera;26;المدية;Médéa;2602;36.25;3.0551;101.94
840;تيزي مهدي;Tizi Mahdi;وزرة;Ouzera;26;المدية;Médéa;2613;36.20283;2.77583;39.55
841;عين بوسيف;Ain Boucif;عين بوسيف;Ain Boucif;26;المدية;Médéa;2604;35.89123;3.1585;311.1
842;العوينات;El Ouinet;عين بوسيف;Ain Boucif;26;المدية;Médéa;2657;35.3344;3.035556;63.31
843;الكاف الاخضر;Kef Lakhdar;عين بوسيف;Ain Boucif;26;المدية;Médéa;2617;35.923333;3.2875;97.66
844;أولاد امعرف;Ouled Emaaraf;عين بوسيف;Ain Boucif;26;المدية;Médéa;2603;35.872222;3.1585;202.4
845;سيدي دامد;Sidi Demed;عين بوسيف;Ain Boucif;26;المدية;Médéa;2631;35.869443;3.254444;164.07
846;بعطة;Baata;العمارية;El Omaria;26;المدية;Médéa;2624;36.346389;3.110277;123.01
847;العمارية;El Omaria;العمارية;El Omaria;26;المدية;Médéa;2607;36.266667;3.03333;115.89
848;أولاد إبراهيم;Ouled Brahim;العمارية;El Omaria;26;المدية;Médéa;2612;36.244444;2.933611;62.41
849;بئر بن عابد;Bir Ben Laabed;القلب الكبير;Guelb El Kebir;26;المدية;Médéa;2656;36.0003;3.394722;66.51
850;القلب الكبير;El Guelbelkebir;القلب الكبير;Guelb El Kebir;26;المدية;Médéa;2609;36.25499914;3.416579076;99.25
851;سدراية;Sedraya;القلب الكبير;Guelb El Kebir;26;المدية;Médéa;2661;36.24294024;3.529038536;69.48
852;عين اقصير;Ain Ouksir;شلالة العذاورة;Chellalat El Adhaoura;26;المدية;Médéa;2641;35.818653;3.470555;243.33
853;شلالة العذاورة;Chelalet El Adhaoura;شلالة العذاورة;Chellalat El Adhaoura;26;المدية;Médéa;2618;35.94;3.4139;147.29
854;شنيقل;Cheniguel;شلالة العذاورة;Chellalat El Adhaoura;26;المدية;Médéa;2640;35.922222;3.5667;162.35
855;تفراوت;Tafraout;شلالة العذاورة;Chellalat El Adhaoura;26;المدية;Médéa;2623;36.0877;3.4308;105.95
856;بوشراحيل;Bouchrahil;سيدي نعمان;Sidi Naamane;26;المدية;Médéa;2621;36.252778;3.15861;148.12
857;خمس جوامع;Khams Djouamaa;سيدي نعمان;Sidi Naamane;26;المدية;Médéa;2663;36.1914;3.2367;64.82
858;سيدي نعمان;Sidi Naamane;سيدي نعمان;Sidi Naamane;26;المدية;Médéa;2626;36.215056;3.123937;111.3
859;أولاد عنتر;Ouled Antar;أولاد عنتر;Ouled Antar;26;المدية;Médéa;2658;35.9951773;2.60231;203.97
860;فرناقة;Fornaka;عين نويسي;Ain Nouicy;27;مستغانم;Mostaganem;2703;35.75243;-0.0169;65.28
861;وادي الخير;Oued El Kheir;عين تادلس;Ain Tedeles;27;مستغانم;Mostaganem;2709;35.950278;0.3808333;82.13
862;الحسيان (بني ياحي;Hassiane;عين نويسي;Ain Nouicy;27;مستغانم;Mostaganem;2732;35.7513939;0.076042105;76.69
863;حاسي ماماش;Hassi Mameche;حاسي ماماش;Hassi Mameche;27;مستغانم;Mostaganem;2706;35.8611;0.102718;59.0
864;مزغران;Mazagran;حاسي ماماش;Hassi Mameche;27;مستغانم;Mostaganem;2727;35.901944;0.726944;18.08
865;ستيدية;Stidia;حاسي ماماش;Hassi Mameche;27;مستغانم;Mostaganem;2704;35.8307225;0.0;48.25
866;عين تادلس;Ain-Tedles;عين تادلس;Ain Tedeles;27;مستغانم;Mostaganem;2707;35.9947;0.2949;86.27
867;سيدي بلعطار;Sidi Belaattar;عين تادلس;Ain Tedeles;27;مستغانم;Mostaganem;2710;36.026698;0.26931;84.09
868;سور;Sour;عين تادلس;Ain Tedeles;27;مستغانم;Mostaganem;2708;35.85;0.34138888;97.96
869;عين بودينار;Ain-Boudinar;خير الدين;Kheir Eddine;27;مستغانم;Mostaganem;2728;36.0089774;0.1881358;36.74
870;خير الدين;Kheir-Eddine;خير الدين;Kheir Eddine;27;مستغانم;Mostaganem;2711;35.9477561;0.17315;48.9
871;صيادة;Sayada;خير الدين;Kheir Eddine;27;مستغانم;Mostaganem;2702;35.9477561;0.12916667;45.66
872;سيدي علي;Sidi Ali;سيدي علي;Sidi Ali;27;مستغانم;Mostaganem;2712;36.0967786;0.4148744;205.64
873;تزقايت;Tazgait;سيدي علي;Sidi Ali;27;مستغانم;Mostaganem;2729;36.083333;0.4675;100.63
874;بن عبد المالك رمضان;Benabdelmalek Ramdane;سيدي لخضر;Sidi Lakhdar;27;مستغانم;Mostaganem;2713;36.1026171;0.2742;74.75
875;مستغانم;Mostaganem;مستغانم;Mostaganem;27;مستغانم;Mostaganem;2701;35.9246589;0.09;39.45
876;حجاج;Hadjadj;سيدي لخضر;Sidi Lakhdar;27;مستغانم;Mostaganem;2714;36.0970536;0.333333;73.1
877;سيدي لخضر;Sidi-Lakhdar;سيدي لخضر;Sidi Lakhdar;27;مستغانم;Mostaganem;2716;36.1428;0.460556;136.64
878;عشعاشة;Achaacha;عشعاشة;Achaacha;27;مستغانم;Mostaganem;2717;36.2463;0.6355803;63.92
879;خضرة;Khadra;عشعاشة;Achaacha;27;مستغانم;Mostaganem;2718;36.2535711;0.5833;75.92
880;نكمارية;Nekmaria;عشعاشة;Achaacha;27;مستغانم;Mostaganem;2715;36.166667;0.616667;52.58
881;أولاد بوغالم;Ouled Boughalem;عشعاشة;Achaacha;27;مستغانم;Mostaganem;2725;36.32027778;0.672778;40.64
882;بوقيراط;Bouguirat;بوقيراط;Bouguirat;27;مستغانم;Mostaganem;2719;35.7502319;0.2566146;85.35
883;صفصاف;Safsaf;بوقيراط;Bouguirat;27;مستغانم;Mostaganem;2730;36.075278;0.4283333;91.68
884;سيرات;Sirat;بوقيراط;Bouguirat;27;مستغانم;Mostaganem;2720;35.7804;0.191667;60.5
885;السوافلية;Souaflia;بوقيراط;Bouguirat;27;مستغانم;Mostaganem;2724;35.85;0.333333;54.41
886;عين سيدي الشريف;Ain-Sidi Cherif;ماسرة;Mesra;27;مستغانم;Mostaganem;2721;35.833056;0.13605;26.79
887;منصورة;Mansourah;ماسرة;Mesra;27;مستغانم;Mostaganem;2723;35.843611;0.231667;57.31
888;ماسرة;Mesra;ماسرة;Mesra;27;مستغانم;Mostaganem;2722;35.837222;0.169722222;43.99
889;الطواهرية;Touahria;ماسرة;Mesra;27;مستغانم;Mostaganem;2731;35.810556;0.209444;29.32
890;عين نويسي;Ain-Nouissy;عين نويسي;Ain Nouicy;27;مستغانم;Mostaganem;2705;35.8037574;0.05;31.87
891;أولاد مع الله;Ouled-Maalah;سيدي علي;Sidi Ali;27;مستغانم;Mostaganem;2726;36.006944;0.591944444;86.24
892;شلال;Chellal;شلال;Chellal;28;المسيلة;M'Sila;2809;35.516667;4.383333;452.86
893;أولاد ماضي;Ouled Madhi;شلال;Chellal;28;المسيلة;M'Sila;2810;35.576667;4.508333333;351.59
894;خطوطي سد الجير;Khettouti Sed-El-Jir;شلال;Chellal;28;المسيلة;M'Sila;2832;35.687602;4.2538452;390.89
895;بلعايبة;Belaiba;مقرة;Magra;28;المسيلة;M'Sila;2815;35.7;5.074167;172.44
896;برهوم;Berhoum;مقرة;Magra;28;المسيلة;M'Sila;2812;35.654979;5.328;109.89
897;دهاهنة;Dehahna;مقرة;Magra;28;المسيلة;M'Sila;2830;35.916667;5.00884;70.82
898;مقرة;Magra;مقرة;Magra;28;المسيلة;M'Sila;2811;35.617778;5.1074;223.69
899;بني يلمان;Beni Ilmane;سيدي عيسى;Sidi Aissa;28;المسيلة;M'Sila;2845;35.949167;4.11917;122.15
900;بوطي السايح;Bouti Sayeh;سيدي عيسى;Sidi Aissa;28;المسيلة;M'Sila;2831;35.85;3.694444;715.74
901;سيدي عيسى;Sidi Aissa;سيدي عيسى;Sidi Aissa;28;المسيلة;M'Sila;2816;35.88638889;3.77236;634.53
902;عين الحجل;Ain El Hadjel;عين الحجل;Ain El Hadjel;28;المسيلة;M'Sila;2817;35.6746598;3.8821519;388.07
903;سيدي هجرس;Sidi Hadjeres;عين الحجل;Ain El Hadjel;28;المسيلة;M'Sila;2818;35.6719444;4.03527778;552.39
